date;slp;temperature_2m_mean;sunrise;et0_fao_evapotranspiration;sunshine_duration;snowfall_sum;day_of_year;precipitation_hours;weathercode;windspeed_10m_max;rain_sum;holiday
2022-11-20;1995689,545;-1,7387165267123557;1,096071180221081;-1,1332102794251089;-0,7500268670806473;0,2008338081737576;1,3827885161468292;-0,3486286955528092;71;-0,7536922553349807;-0,44578343186345765;0
2022-11-21;2024903,158;-1,685115404131326;1,1069013820073839;-1,1270211700529082;-0,20001833250415105;0,02001227122419335;1,3923687325115217;-0,5559308763057741;71;-0,3391912948422632;-0,47589364735000395;0
2022-11-22;1999329,062;-1,4707109138072085;1,1285617855799897;-1,1827231544027135;-1,5965311102120545;-0,16080926572537088;1,4019489488762142;-0,7632330570587389;3;-0,06817143605856346;-0,47589364735000395;0
2022-11-23;1832374,899;-1,10890333638526;1,1393919873662923;-1,1084538419363066;-0,12407504652213645;-0,16080926572537088;1,4115291652409068;-0,7632330570587389;3;-0,9928274248500101;-0,47589364735000395;0
2022-11-24;1805153,81;-1,2027053009020616;1,1610523909388981;-1,2012904825193154;-1,3190636120065518;-0,16080926572537088;1,4211093816055993;-0,5559308763057741;51;-0,9131157016783337;-0,44578343186345765;0
2022-11-25;1541144,584;-0,9346996879969145;1,1827127945115037;-1,1393993887973095;-0,6592895787489296;-0,16080926572537088;1,4306895979702918;0,4805800274590503;61;-1,3116743175367158;0,6080741101656629;0
2022-11-26;1422970,485;-0,6666940750917675;1,1935429962978066;-1,2136687012637164;-1,5965311102120545;-0,16080926572537088;1,4402698143349844;0,6878822082120152;53;-0,6420958428946336;0,06609023140782945;0
2022-11-27;1534175,223;-0,9883008105779438;1,2152033998704121;-1,1517776075417105;-0,42969400578505723;-0,16080926572537088;1,4498500306996769;-0,7632330570587389;3;-0,5304994304542867;-0,47589364735000395;0
2022-11-28;1642517,488;-0,921299407351657;1,236863803443018;-1,089886513819705;-1,5965311102120545;-0,16080926572537088;1,4594302470643694;-0,5559308763057741;51;-0,2594795716705868;-0,44578343186345765;0
2022-11-29;1644215,724;-0,961500249287429;1,2476940052293208;-1,207479591891516;-1,5965311102120545;-0,16080926572537088;1,469010463429062;1,3097887504709098;51;-1,1363085265590274;-0,14468127699799463;0
2022-11-30;1692187,654;-1,0821027750947454;1,2693544088019264;-1,1703449356583124;-0,9031260526032777;-0,16080926572537088;1,4785906797937547;0,06597566595312059;51;-0,8015192892379864;-0,32534256991727245;0
2022-12-01;1904835,805;-1,4037095105809219;1,2801846105882293;-1,2136687012637164;-1,5965311102120545;4,721372231912863;1,4881708961584472;1,102486569717945;73;-1,0725391480216864;-0,47589364735000395;0
2022-12-02;2008567,532;-1,4037095105809219;1,291014812374532;-1,1517776075417105;-1,5965311102120545;6,167944527509378;1,4977511125231397;2,1389974734827693;73;-0,24353722703625152;-0,38556300089036505;0
2022-12-03;2069755,37;-1,6181140009050394;1,3126752159471378;-1,1703449356583124;-1,5965311102120545;0,2008338081737576;1,5073313288878323;-0,5559308763057741;71;-0,5145570858199515;-0,47589364735000395;0
2022-12-04;2014633,566;-1,3903092299356645;1,3235054177334407;-1,2322360293803183;-1,5965311102120545;-0,16080926572537088;1,5169115452525248;-0,7632330570587389;3;-0,5942688089916279;-0,47589364735000395;0
2022-12-05;1883820,697;-1,3099075460641203;1,3451658213060462;-1,2693706856135216;-1,5965311102120545;-0,16080926572537088;1,5264917616172173;1,5170909312238745;53;-0,5783264643572924;1,029617126977311;0
2022-12-06;1895593,343;-1,2161055815473187;1,3559960230923491;-1,2693706856135216;-1,5965311102120545;-0,16080926572537088;1,5360719779819099;1,7243931119768394;51;-0,6261534982602984;0,1865310933540147;0
2022-12-07;1906488,358;-1,229505862192576;1,366826224878652;-1,176534045030513;-0,9392939767764045;0,562476882072886;1,5456521943466024;-0,1413265147998443;73;0,26661780126247775;-0,26512213894417985;0
2022-12-08;1984092,075;-1,336708107354635;1,3776564266649547;-1,238425138752519;-1,5965311102120545;2,913156862417221;1,555232410711295;0,6878822082120152;73;-0,30730660557359274;-0,14468127699799463;0
2022-12-09;2097245,23;-1,5913134396145248;1,3884866284512576;-1,2569924668691204;-1,5965311102120545;-0,16080926572537088;1,5648126270759875;-0,7632330570587389;3;-1,502982453148739;-0,47589364735000395;0
2022-12-10;2184263,977;-1,7923176492933848;1,3993168302375605;-1,1827231544027135;-0,7546007705854382;-0,16080926572537088;1,57439284344068;-0,7632330570587389;3;-1,0406544587530158;-0,47589364735000395;0
2022-12-11;2282987,885;-1,832518491229157;1,4101470320238632;-1,219857810635917;-1,5965311102120545;2,3706922515685283;1,5839730598053725;0,6878822082120152;73;-0,9609427355813394;-0,47589364735000395;0
