datum;nkp;rlm;slp
2024-08-03 00:00:00,000;1654210,477;1482676,61;171533,867
2024-08-04 00:00:00,000;1519634,826;1329634,845;189999,981
2024-08-05 00:00:00,000;1655338,487;1466016,155;189322,332
2024-08-06 00:00:00,000;1049011,898;866596,414;182415,484
2024-08-07 00:00:00,000;1500451,858;1325267,253;175184,605
2024-08-08 00:00:00,000;1853728,751;1676582,876;177145,875
2024-08-09 00:00:00,000;1891224,925;1708675,776;182549,149
2024-08-10 00:00:00,000;1844243,124;1665585,24;178657,884
2024-08-11 00:00:00,000;473260,061;285441,081;187818,98
2024-08-12 00:00:00,000;559419,496;375328,008;184091,488
2024-08-13 00:00:00,000;480399,83;305817,67;174582,16
2024-08-14 00:00:00,000;493706,486;321456,786;172249,7
2024-08-15 00:00:00,000;475121,649;304373,953;170747,696
2024-08-16 00:00:00,000;465030,901;301132,29;163898,611
2024-08-17 00:00:00,000;470581,015;299777,628;170803,387
2024-08-18 00:00:00,000;508306,7;317339,543;190967,157
2024-08-19 00:00:00,000;573703,813;386214,851;187488,962
2024-08-20 00:00:00,000;574074,118;394820,202;179253,916
2024-08-21 00:00:00,000;575686,88;386880,576;188806,304
2024-08-22 00:00:00,000;564737,386;375958,487;188778,899
2024-08-23 00:00:00,000;548620,199;372468,06;176152,139
2024-08-24 00:00:00,000;380234,542;211978,036;168256,506
2024-08-25 00:00:00,000;480592,663;284393,104;196199,559
2024-08-26 00:00:00,000;581535,232;378654,921;202880,311
2024-08-27 00:00:00,000;586057,271;378356,081;207701,19
2024-08-28 00:00:00,000;628078,378;425104,945;202973,433
2024-08-29 00:00:00,000;668615,178;489335,894;179279,284
2024-08-30 00:00:00,000;695928,414;507218,257;188710,157
2024-08-31 00:00:00,000;650388,973;457679,045;192709,928
2024-09-01 00:00:00,000;755441,289;555776,679;199664,61
2024-09-02 00:00:00,000;782751,253;595053,303;187697,95
2024-09-03 00:00:00,000;828162,593;652451,523;175711,07
2024-09-04 00:00:00,000;1795144,439;1623400,084;171744,355
2024-09-05 00:00:00,000;2089965,314;1919120,957;170844,357
2024-09-06 00:00:00,000;1858901,162;1691162,371;167738,791
2024-09-07 00:00:00,000;1699132,347;1530443,651;168688,696
2024-09-08 00:00:00,000;1729952,498;1554119,165;175833,333
2024-09-09 00:00:00,000;1838946,782;1644580,907;194365,875
2024-09-10 00:00:00,000;1090869,423;891259,158;199610,265
2024-09-11 00:00:00,000;1772350,165;1522070,178;250279,987
2024-09-12 00:00:00,000;2046108,059;1752032,143;294075,916
2024-09-13 00:00:00,000;2022353,847;1677513,311;344840,536
2024-09-14 00:00:00,000;2102735,009;1737892,038;364842,971
2024-09-15 00:00:00,000;1903756,763;1542746,958;361009,805
2024-09-16 00:00:00,000;2107181,126;1740118,534;367062,592
2024-09-17 00:00:00,000;1274779,717;1003006,421;271773,296
2024-09-18 00:00:00,000;1843074,031;1583289,913;259784,118
2024-09-19 00:00:00,000;2219365,499;1963780,773;255584,726
2024-09-20 00:00:00,000;1935683,196;1668029,171;267654,025
2024-09-21 00:00:00,000;1818215,213;1547210,853;271004,36
2024-09-22 00:00:00,000;1623027,161;1335674,557;287352,604
2024-09-23 00:00:00,000;1900688,583;1633567,91;267120,673
2024-09-24 00:00:00,000;1363015,037;1046342,41;316672,627
2024-09-25 00:00:00,000;1819082,294;1489788,285;329294,009
2024-09-26 00:00:00,000;2220505,7;1880367,893;340137,807
2024-09-27 00:00:00,000;2215934,657;1871171,635;344763,022
2024-09-28 00:00:00,000;2223196,276;1775910,956;447285,32
2024-09-29 00:00:00,000;2553449,799;1999287,74;554162,059
2024-09-30 00:00:00,000;2632329,343;2041416,097;590913,246
2024-10-01 00:00:00,000;1878452,782;1196082,059;682370,723
2024-10-02 00:00:00,000;2570593,884;1790663,786;779930,098
2024-10-03 00:00:00,000;2822175,027;2045094,5;777080,527
2024-10-04 00:00:00,000;2483387,135;1766391,422;716995,713
2024-10-05 00:00:00,000;2868431,573;2097326,705;771104,868
2024-10-06 00:00:00,000;2875588,449;2035004,884;840583,565
2024-10-07 00:00:00,000;2828569,746;2025698,631;802871,115
2024-10-08 00:00:00,000;1756421,854;1182679,176;573742,678
2024-10-09 00:00:00,000;2266456,599;1740394,439;526062,16
2024-10-10 00:00:00,000;2680944,126;2100183,553;580760,573
2024-10-11 00:00:00,000;2955062,512;2186341,148;768721,364
2024-10-12 00:00:00,000;2839951,15;2019600,512;820350,638
2024-10-13 00:00:00,000;2825890,874;1933455,516;892435,358
2024-10-14 00:00:00,000;3089113,992;2118099,849;971014,143
2024-10-15 00:00:00,000;2425120,404;1427229,374;997891,03
2024-10-16 00:00:00,000;2673177,183;1737344,41;935832,773
2024-10-17 00:00:00,000;3017030,387;2189446,914;827583,473
2024-10-18 00:00:00,000;2918351,29;2173542,671;744808,619
2024-10-19 00:00:00,000;2521343,619;1860549,119;660794,5
2024-10-20 00:00:00,000;2509734,969;1890360,201;619374,768
2024-10-21 00:00:00,000;2490575,643;1958566,71;532008,933
2024-10-22 00:00:00,000;1924005,229;1259540,269;664464,96
2024-10-23 00:00:00,000;2609097,847;1811654,003;797443,844
2024-10-24 00:00:00,000;3079352,657;2258717,945;820634,712
2024-10-25 00:00:00,000;3120360,34;2404324,687;716035,653
2024-10-26 00:00:00,000;2618541,317;1969586,432;648954,885
2024-10-27 00:00:00,000;2686313,779;1904368,623;781945,156
2024-10-28 00:00:00,000;2816176,015;2038823,58;777352,435
2024-10-29 00:00:00,000;1625138,643;897750,615;727388,028
2024-10-30 00:00:00,000;2658808,75;1954134,779;704673,971
2024-10-31 00:00:00,000;2876023,48;2090876,486;785146,994
2024-11-01 00:00:00,000;3008890,068;2160078,432;848811,636
2024-11-02 00:00:00,000;3222227,756;2177725,319;1044502,437
2024-11-03 00:00:00,000;3423901,981;2216252,177;1207649,804
2024-11-04 00:00:00,000;3349415,921;2192147,916;1157268,005
2024-11-05 00:00:00,000;2364973,744;1081740,515;1283233,229
2024-11-06 00:00:00,000;3278824,378;1934188,721;1344635,657
2024-11-07 00:00:00,000;3748604,103;2334947,129;1413656,974
2024-11-08 00:00:00,000;3864171,032;2450146,181;1414024,851
2024-11-09 00:00:00,000;3782753,26;2332206,98;1450546,28
2024-11-10 00:00:00,000;3998048,699;2370398,088;1627650,611
2024-11-11 00:00:00,000;3871329,492;2339136,288;1532193,204
2024-11-12 00:00:00,000;2687856,235;1171740,537;1516115,698
2024-11-13 00:00:00,000;3638233,319;2162046,588;1476186,731
2024-11-14 00:00:00,000;3868723,852;2436916,488;1431807,364
2024-11-15 00:00:00,000;3942989,293;2602733,744;1340255,549
2024-11-16 00:00:00,000;3529568,391;2177594,634;1351973,757
2024-11-17 00:00:00,000;3736067,884;2291623,053;1444444,831
2024-11-18 00:00:00,000;4062119,713;2447830,01;1614289,703
2024-11-19 00:00:00,000;3332049,342;1598581,851;1733467,491
2024-11-20 00:00:00,000;4331398,765;2505120,152;1826278,613
2024-11-21 00:00:00,000;4806245,414;2888398,22;1917847,194
2024-11-22 00:00:00,000;4717626,153;2793655,567;1923970,586
2024-11-23 00:00:00,000;4459830,948;2631998,187;1827832,761
2024-11-24 00:00:00,000;3606852,79;2204509,654;1402343,136
2024-11-25 00:00:00,000;3352086,227;2186299,833;1165786,394
2024-11-26 00:00:00,000;2393877,35;1147504,636;1246372,714
2024-11-27 00:00:00,000;3090151,4;1762726,104;1327425,296
2024-11-28 00:00:00,000;3444280,314;1923366,823;1520913,491
2024-11-29 00:00:00,000;3475238,042;1960063,487;1515174,555
2024-11-30 00:00:00,000;3659459,371;1967303,591;1692155,78
2024-12-01 00:00:00,000;3953675,461;2098977,648;1854697,813
2024-12-02 00:00:00,000;3770293,247;2070508,044;1699785,203
2024-12-03 00:00:00,000;2612242,792;991372,136;1620870,656
2024-12-04 00:00:00,000;3314904,622;1654270,551;1660634,071
2024-12-05 00:00:00,000;4079789,864;2365165,095;1714624,769
2024-12-06 00:00:00,000;3661320,551;2094756,672;1566563,879
2024-12-07 00:00:00,000;3622298,395;2044412,874;1577885,521
2024-12-08 00:00:00,000;3798304,044;2155936,943;1642367,101
2024-12-09 00:00:00,000;3932040,241;2167688,527;1764351,714
2024-12-10 00:00:00,000;3179450,104;1376120,207;1803329,897
2024-12-11 00:00:00,000;3804406,192;1950873,883;1853532,309
2024-12-12 00:00:00,000;3887256,52;1968501,103;1918755,417
2024-12-13 00:00:00,000;4562303,17;2538395,1;2023908,07
2024-12-14 00:00:00,000;4207127,764;2232737,267;1974390,497
2024-12-15 00:00:00,000;3545027,255;1864968,935;1680058,32
2024-12-16 00:00:00,000;3225434,233;1765174,891;1460259,342
2024-12-17 00:00:00,000;2644519,523;1221111,51;1423408,013
2024-12-18 00:00:00,000;3272334,548;1922506,114;1349828,434
2024-12-19 00:00:00,000;3121812,198;1851411,732;1270400,466
2024-12-20 00:00:00,000;3551237,485;2017436,865;1533800,62
2024-12-21 00:00:00,000;3295318,986;1777620,168;1517698,818
2024-12-22 00:00:00,000;3376266,078;1816131,503;1560134,575
2024-12-23 00:00:00,000;3636654,578;1952436,696;1684217,882
2024-12-24 00:00:00,000;2451332,796;735995,764;1715337,032
2024-12-25 00:00:00,000;2370349,617;776031,181;1594318,436
2024-12-26 00:00:00,000;2277444,508;761527,91;1515916,598
2024-12-27 00:00:00,000;3584020,976;1835782,865;1748238,111
2024-12-28 00:00:00,000;4098204,515;2141297,57;1956906,945
2024-12-29 00:00:00,000;3828440,585;1827196,668;2001243,917
2024-12-30 00:00:00,000;3804402,488;1841823,97;1962578,518
2024-12-31 00:00:00,000;3014564,076;1111944,062;1902620,014
2025-01-01 00:00:00,000;3032156,698;1299404,707;1732751,991
2025-01-02 00:00:00,000;4190907,35;2333089,931;1857817,419
2025-01-03 00:00:00,000;4546555,241;2485421,928;2061133,313
2025-01-04 00:00:00,000;4684761,638;2597952,783;2086808,855
2025-01-05 00:00:00,000;4585191,529;2484897,03;2100294,499
2025-01-06 00:00:00,000;3926505,14;2293501,579;1633003,561
2025-01-07 00:00:00,000;3820797,063;2033353,168;1787443,895
2025-01-08 00:00:00,000;3830609,781;1882375,481;1948234,3
2025-01-09 00:00:00,000;4309167,346;2238438,28;2070729,066
2025-01-10 00:00:00,000;4160934,562;2078283,148;2082651,414
2025-01-11 00:00:00,000;4142223,873;2011843,353;2130380,52
2025-01-12 00:00:00,000;4220674,828;2062945,081;2157729,747
2025-01-13 00:00:00,000;4914708,47;2627288,555;2287419,915
2025-01-14 00:00:00,000;4589269,331;2358672,785;2230596,546
2025-01-15 00:00:00,000;3842855,446;1924423,07;1918432,376
2025-01-16 00:00:00,000;4372873,695;2390719,202;1982154,493
2025-01-17 00:00:00,000;4079215,513;1963716,935;2115498,578
2025-01-18 00:00:00,000;4259123,732;2011323,516;2247800,216
2025-01-19 00:00:00,000;4004628,932;1900178,078;2104450,854
2025-01-20 00:00:00,000;4222069,93;2105652,243;2116417,687
2025-01-21 00:00:00,000;4305883,81;2064295,887;2241587,923
2025-01-22 00:00:00,000;3973642,119;1821673,309;2151968,81
2025-01-23 00:00:00,000;3989155,437;1963497,978;2025657,459
2025-01-24 00:00:00,000;3820779,877;2091243,3;1729536,577
2025-01-25 00:00:00,000;3349663,766;1937236,318;1412427,448
2025-01-26 00:00:00,000;3341891,667;1830498,842;1511392,825
2025-01-27 00:00:00,000;3395984,508;1918080,708;1477903,8
2025-01-28 00:00:00,000;3544330,772;2008860,854;1535469,918
2025-01-29 00:00:00,000;3199516,426;1647273,937;1552242,489
2025-01-30 00:00:00,000;3869447,643;2305537,461;1563910,182
2025-01-31 00:00:00,000;3855968,3;2179563,988;1676404,312
2025-02-01 00:00:00,000;3740790,571;1961583,239;1779207,332
2025-02-02 00:00:00,000;3701188,019;1802808,101;1898379,918
2025-02-03 00:00:00,000;3028176,468;995833,024;2032343,444
2025-02-04 00:00:00,000;3250866,258;1172505,718;2078360,54
2025-02-05 00:00:00,000;2993659,525;964527,968;2029131,557
2025-02-06 00:00:00,000;2913175,712;1014332,189;1898843,523
2025-02-07 00:00:00,000;3028515,909;1060335,165;1968180,744
2025-02-08 00:00:00,000;2848601,144;935456,539;1913144,605
2025-02-09 00:00:00,000;3088998,553;1056050,97;2032947,583
2025-02-10 00:00:00,000;4356615,504;2186581,059;2170034,445
2025-02-11 00:00:00,000;4321069,283;2079849,062;2241220,221
2025-02-12 00:00:00,000;4733614,445;2349737,928;2383876,517
2025-02-13 00:00:00,000;4560776,349;2201791,989;2358984,36
2025-02-14 00:00:00,000;4347591,505;2159954,895;2187636,61
2025-02-15 00:00:00,000;4192641,809;2060470,018;2132171,791
2025-02-16 00:00:00,000;4520653,878;2234812,395;2285841,483
2025-02-17 00:00:00,000;4733899,605;2165652,297;2568247,308
2025-02-18 00:00:00,000;4837146,159;2291989,333;2545156,826
2025-02-19 00:00:00,000;4704685,952;2253357,426;2451328,526
2025-02-20 00:00:00,000;5033123,489;2802591,765;2230531,724
2025-02-21 00:00:00,000;4341340,869;2483549,959;1857790,91
2025-02-22 00:00:00,000;3568592,568;1976525,463;1592067,105
2025-02-23 00:00:00,000;3351392,028;1821632,029;1529759,999
2025-02-24 00:00:00,000;3219232,71;1879632,028;1339600,682
2025-02-25 00:00:00,000;3061432,512;1847006,757;1214425,755
2025-02-27 00:00:00,000;3670471,729;2160451,753;1510019,976
2025-02-28 00:00:00,000;3836886,382;2213456,722;1623429,66
2025-03-01 00:00:00,000;3471571,319;1866794,892;1604776,427
2025-03-02 00:00:00,000;3345973,369;1800606,959;1545366,41
2025-03-03 00:00:00,000;3241473,662;1745478,908;1495994,754
2025-03-04 00:00:00,000;3302733,328;1826950,786;1475782,542
2025-03-05 00:00:00,000;3005839,269;1689327,53;1316511,739
2025-03-06 00:00:00,000;2987644,709;1803067,083;1184577,626
2025-03-07 00:00:00,000;2896988,319;1784971,321;1112016,998
2025-03-08 00:00:00,000;2825387,472;1770097,131;1055290,341
2025-03-09 00:00:00,000;2826754,159;1712699,131;1114055,028
2025-03-10 00:00:00,000;2699673,848;1575635,366;1124038,482
2025-03-11 00:00:00,000;3219850,277;1866106,966;1353743,311
2025-03-12 00:00:00,000;3061796,487;1730535,678;1331260,809
2025-03-13 00:00:00,000;3490307,626;2083395,799;1406911,827
2025-03-14 00:00:00,000;3321563,958;1928794,04;1392769,918
2025-03-15 00:00:00,000;3183774,108;1606491,723;1577282,385
2025-03-16 00:00:00,000;3156770,083;1652520,918;1504249,165
2025-03-17 00:00:00,000;3362675,649;1751064,886;1611610,763
2025-03-18 00:00:00,000;3558170,843;1949998,023;1608172,82
2025-03-19 00:00:00,000;2939683,307;1530592,36;1409090,947
2025-03-20 00:00:00,000;3121186,552;1959113,636;1162072,916
2025-03-21 00:00:00,000;2956384,644;2003459,757;952924,887
2025-03-22 00:00:00,000;2522600,781;1604770,185;917830,596
2025-03-23 00:00:00,000;2423782,671;1480335,109;943447,562
2025-03-24 00:00:00,000;2621719,082;1779337,809;842381,273
2025-03-25 00:00:00,000;3051299,743;1997384,866;1053914,877
2025-03-26 00:00:00,000;2840657,463;1695428,469;1145228,994
2025-03-27 00:00:00,000;3415643,777;2161936,857;1253706,92
2025-03-28 00:00:00,000;2879828,982;1838908,703;1040920,279
2025-03-29 00:00:00,000;2752612,856;1609926,178;1142686,678
2025-03-30 00:00:00,000;2960716,604;1677423,167;1283293,437
2025-03-31 00:00:00,000;3109673,672;1771518,458;1338155,214
2025-04-01 00:00:00,000;2899148,899;1781245,217;1117903,682
2025-04-02 00:00:00,000;2769165,978;1702038,503;1067127,475
2025-04-03 00:00:00,000;2895648,783;2028311,541;867337,242
2025-04-04 00:00:00,000;2344721,581;1672366,69;672354,891
2025-04-05 00:00:00,000;2484230,289;1528516,177;955714,112
2025-04-06 00:00:00,000;2838687,906;1653249,374;1185438,532
2025-04-07 00:00:00,000;3251404,963;2180397,036;1071007,927
2025-04-08 00:00:00,000;3112070,061;2107232,659;1004837,402
2025-04-09 00:00:00,000;2903477,849;1974999,997;928477,852
2025-04-10 00:00:00,000;3307726,273;2359462,817;948263,456
2025-04-11 00:00:00,000;3575502,153;2730857,094;844645,059
2025-04-12 00:00:00,000;2571791,943;1884081,872;687710,071
2025-04-13 00:00:00,000;2453926,292;1890192,4;563733,892
2025-04-14 00:00:00,000;1604578,212;1125351,401;479226,811
2025-04-15 00:00:00,000;1272824,66;874093,52;398731,14
2025-04-16 00:00:00,000;1238136,422;887774,237;350362,185
2025-04-17 00:00:00,000;1215139,893;830716,639;384423,254
2025-04-18 00:00:00,000;1401792,534;801504,804;600287,73
2025-04-19 00:00:00,000;1478545,701;706398,877;772146,824
2025-04-20 00:00:00,000;1003138,639;440750,971;562387,668
2025-04-21 00:00:00,000;1077323,893;592750,224;484573,669
2025-04-22 00:00:00,000;1196894,63;704618,536;492276,094
2025-04-23 00:00:00,000;1285959,985;820786,71;465173,275
2025-04-24 00:00:00,000;1417192,884;890576,578;526616,306
2025-04-25 00:00:00,000;1326878,58;753844,346;573034,234
2025-04-26 00:00:00,000;1350785,559;775456,824;575328,735
2025-04-27 00:00:00,000;1375659,189;791499,911;584159,278
2025-04-28 00:00:00,000;2301209,706;1801248,484;499961,222
2025-04-29 00:00:00,000;2200410,566;1788889,838;411520,728
2025-04-30 00:00:00,000;1751262,339;1403752;347510,339
2025-05-01 00:00:00,000;739076,64;433123,477;305953,163
2025-05-02 00:00:00,000;1924900,432;1651102,168;273798,264
2025-05-03 00:00:00,000;1923278,504;1555530,633;367747,871
2025-05-04 00:00:00,000;2036594,413;1510771,941;525822,472
2025-05-05 00:00:00,000;2275395,252;1660150,421;615244,831
2025-05-06 00:00:00,000;1053084,476;464984,031;588100,445
2025-05-07 00:00:00,000;1980661,378;1418275,252;562386,126
2025-05-08 00:00:00,000;2204403,444;1631177,059;573226,385
2025-05-09 00:00:00,000;2196632,333;1727421,459;469210,874
2025-05-10 00:00:00,000;2197314,839;1761443,539;435871,3
2025-05-11 00:00:00,000;2153410,089;1693660,258;459749,831
2025-05-12 00:00:00,000;2313874,462;1857428,05;456446,412
2025-05-13 00:00:00,000;960001,969;557423,795;402578,174
2025-05-14 00:00:00,000;1922172,163;1561553,305;360618,858
2025-05-15 00:00:00,000;2491608,309;2043128,424;448479,885
2025-05-16 00:00:00,000;2321314,754;1838765,812;482548,942
2025-05-17 00:00:00,000;1963268,99;1457436,798;505832,192
2025-05-18 00:00:00,000;2138941,491;1599584,188;539357,303
2025-05-19 00:00:00,000;2201058,459;1666422,353;534636,106
2025-05-20 00:00:00,000;810771,22;450307,925;360463,295
2025-05-21 00:00:00,000;1803617,489;1474544,966;329072,523
2025-05-22 00:00:00,000;2415194,916;1924727,841;490467,075
2025-05-23 00:00:00,000;2511150,088;1951887,453;559262,635
2025-05-24 00:00:00,000;2215181,499;1749470,25;465711,249
2025-05-25 00:00:00,000;2289934,909;1777681,33;512253,579
2025-05-26 00:00:00,000;2368017,582;1982297,755;385719,827
2025-05-27 00:00:00,000;868072,745;524061,866;344010,879
2025-05-28 00:00:00,000;2006057,569;1648563,276;357494,293
2025-05-29 00:00:00,000;1913435,997;1559229,392;354206,605
2025-05-30 00:00:00,000;2074031,904;1806501,949;267529,955
2025-05-31 00:00:00,000;1777039,666;1543585,268;233454,398
2025-06-01 00:00:00,000;1754349,557;1510282,679;244066,878
2025-06-02 00:00:00,000;1745579,445;1497221,197;248358,248
2025-06-03 00:00:00,000;703935,61;469138,013;234797,597
2025-06-04 00:00:00,000;1804976,801;1585558,004;219418,797
2025-06-05 00:00:00,000;2085668,647;1841688,881;243979,766
2025-06-06 00:00:00,000;1964948,562;1727409,252;237539,31
2025-06-07 00:00:00,000;1836739,46;1590590,862;246148,598
2025-06-08 00:00:00,000;841319,111;543451,868;297867,243
2025-06-09 00:00:00,000;943620,526;620757,185;322863,341
2025-06-10 00:00:00,000;1073640,231;740052,707;333587,524
2025-06-11 00:00:00,000;2314404,317;2002172,31;312232,007
2025-06-12 00:00:00,000;2201612,126;1933165,743;268446,383
2025-06-13 00:00:00,000;2106787,761;1875347,771;231439,99
2025-06-14 00:00:00,000;1951191,075;1743958,279;207232,796
