date;slp;day_of_year;apparent_temperature_mean;temperature_2m_mean;apparent_temperature_max;temperature_2m_max;sunrise
2023-02-10;1930344,358;-1,3284127150611613;-1,1698288970056887;-1,149104178321032;-1,127716617524103;-1,1104950339950772;1,041920171289567
2023-02-11;1672420,349;-1,3188324986964688;-0,7259787046776175;-0,6398935138012527;-0,8063123172678046;-0,8247760721141297;1,0202597677169611
2023-02-12;1477953,265;-1,309252282331776;-0,4707648440889765;-0,5728921105749659;-0,665697935905674;-0,8009661586240509;1,0094295659306585
2023-02-13;1482677,951;-1,2996720659670835;-0,5040536085135818;-0,6264932331559953;-0,695829589054702;-0,7771562451339717;0,9877691623580528
2023-02-14;1605080,753;-1,290091849602391;-0,7703637239104246;-0,8944988460611423;-0,6456101671396554;-0,753346331643893;0,9661087587854471
2023-02-15;1723576,122;-1,2805116332376985;-1,0921551133482763;-1,229505862192576;-0,7259612422037299;-0,9081107693294062;0,9444483552128414
2023-02-16;1479056,912;-1,270931416873006;-0,7814599787186264;-0,8140971621895983;-0,4949519013945155;-0,49143728325302427;0,9227879516402357
2023-02-17;1335742,722;-1,2613512005083134;-0,4263798248561693;-0,26468565573404684;-0,3643814044153943;-0,21762327811711635;0,9011275480676301
2023-02-18;1369309,656;-1,2517709841436209;-0,5928236469791961;-0,49249042670342175;-0,7159173578207206;-0,49143728325302427;0,8794671444950244
2023-02-19;1478185,482;-1,2421907677789283;-0,9146150364170478;-0,9078991267063997;-0,9167950454809072;-0,9200157260744456;0,8469765391361159
2023-02-20;1450716,381;-1,2326105514142358;-0,7037861950612139;-0,46568986541290713;-0,8565317391828513;-0,5985818939583796;0,8253161355635102
2023-02-21;1314926,673;-1,2230303350495433;-0,3487060411987569;-0,3048864976698188;-0,5753029764585901;-0,5866769372133401;0,8036557319909046
2023-02-22;1313291,45;-1,2134501186848508;-0,38199480562336224;-0,45228958476764974;-0,4949519013945155;-0,5271521534881428;0,7819953284182989
2023-02-23;1377865,791;-1,2038699023201582;-0,43747607966437113;-0,5192909879939365;-0,40455694194743164;-0,5152471967431034;0,7603349248456932
2023-02-24;1622949,995;-1,1942896859554657;-1,1254438777728817;-1,0419019331589732;-1,0071900049279912;-1,05097025026988;0,7386745212730875
2023-02-25;1822929,317;-1,184709469590773;-1,3917539931697245;-1,3099075460641203;-1,4792525709294293;-1,4081189526210642;0,7170141177004818
2023-02-26;1872689,333;-1,1751292532260804;-1,4694277768271369;-1,4841111944524659;-1,4591648021634107;-1,3604991256409062;0,6953537141278763
2023-02-27;1955057,493;-1,1655490368613879;-1,3806577383615226;-1,4975114750977232;-1,288418767652252;-1,2890693851706696;0,6736933105552706
2023-02-28;1886448,075;-1,1559688204966954;-1,2696951902795046;-1,3903092299356645;-1,187979923822159;-1,2414495581905116;0,641202705196362
2023-03-01;1862763,939;-1,1463886041320028;-1,2253101710466978;-1,3501083879998923;-0,9469266986299351;-0,9438256395645246;0,6195423016237563
2023-03-02;2052625,933;-1,1368083877673103;-1,3473689739369172;-1,4841111944524659;-1,0272777736940097;-1,1223999907401168;0,5978818980511508
2023-03-03;1858312,488;-1,1272281714026178;-1,203117661430294;-1,2697067041283483;-0,9971461205449816;-1,0390652935248403;0,5762214944785451
2023-03-04;1740875,019;-1,1176479550379252;-1,058866348923671;-0,9883008105779438;-1,1980238082051684;-1,0985900772500377;0,5437308891196365
2023-03-05;1776397,29;-1,1080677386732327;-1,2696951902795046;-1,2429061428378334;-1,3888576114823454;-1,2890693851706696;0,5220704855470308
2023-03-06;1940890,204;-1,0984875223085402;-1,247502680663101;-1,336708107354635;-1,2783748832692428;-1,3724040823859458;0,5004100819744253
2023-03-07;1952980,523;-1,0889073059438477;-1,3029839547041102;-1,256306423483091;-1,3687698427163268;-1,2176396447004325;0,47874967840181953
2023-03-08;1936795,922;-1,0793270895791551;-1,2918876998959083;-1,376908949290407;-1,288418767652252;-1,3843090391309854;0,44625907304291107
2023-03-09;1992283,28;-1,0697468732144626;-1,2807914450877067;-1,376908949290407;-1,3687698427163268;-1,5390734768164986;0,4245986694703054
2023-03-10;1812147,179;-1,0601666568497699;-0,9368075460334513;-1,0151013718684585;-0,7259612422037299;-0,8128711153690903;0,4029382658976997
2023-03-11;1892380,773;-1,0505864404850773;-1,4361390124025315;-1,3099075460641203;-1,4290331490143828;-1,348594168895867;0,37044766053879125
2023-03-12;1728235,999;-1,0410062241203848;-1,1476363873892852;-1,149104178321032;-0,9569705830129446;-0,9914454665446826;0,34878725696618557
2023-03-13;1278871,654;-1,0314260077556923;-0,1600697094593266;-0,010080323474157122;-0,11328429484016117;0,08000064050887067;0,3271268533935799
2023-03-14;1383694,652;-1,0218457913909997;-0,4818610988971782;-0,3316870589603336;-0,20367925428724512;-0,12238362415680042;0,29463624803467137
